"Players","MIN","FG_Made","FG_Att","THREES_Made","THREES_Att","FT_Made","FT_Att","OREB","DREB","REB","AST","STL","BLK","TO","PF","PLUS_MINUS","PTS","Position","Reason_For_Benching","Played","Player_Id","Player_Id_Str","Team","Opponent","Game_Id","Date","Home","Neutral","OT_Rounds","Season","Season_Type","Result","Playoff_Round"
"M. Frazier Jr.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3913546","melvin-frazier-jr","ORL","CLE","401160627",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"K. Love","36","4","9","0","1","3","4","1","17","18","3","1","0","2","2","-15","11","F","Played",TRUE,"3449","kevin-love","CLE","ORL","401160627",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Thompson","33","8","11","0","0","0","0","2","9","11","1","0","1","1","2","0","16","F","Played",TRUE,"6474","tristan-thompson","CLE","ORL","401160627",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"C. Osman","29","5","9","3","6","0","0","0","3","3","2","2","0","2","1","6","13","F","Played",TRUE,"3893016","cedi-osman","CLE","ORL","401160627",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"C. Sexton","30","5","15","3","8","3","4","1","1","2","2","0","0","3","1","-4","16","G","Played",TRUE,"4277811","collin-sexton","CLE","ORL","401160627",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Garland","32","3","9","2","4","0","0","1","1","2","5","1","0","3","0","-7","8","G","Played",TRUE,"4396907","darius-garland","CLE","ORL","401160627",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"L. Nance Jr.","27","4","11","1","5","0","2","4","10","14","2","0","1","4","5","-3","9","F","Played",TRUE,"2580365","larry-nance-jr","CLE","ORL","401160627",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"M. Dellavedova","18","2","6","0","4","1","2","0","1","1","3","1","0","0","2","-5","5","G","Played",TRUE,"2489716","matthew-dellavedova","CLE","ORL","401160627",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Clarkson","18","2","12","0","5","3","3","1","1","2","0","2","0","1","0","-12","7","G","Played",TRUE,"2528426","jordan-clarkson","CLE","ORL","401160627",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"K. Porter Jr.","17","0","6","0","1","0","0","0","1","1","2","1","0","0","2","-5","0","G","Played",TRUE,"4397140","kevin-porter-jr","CLE","ORL","401160627",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Wade","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3912848","dean-wade","CLE","ORL","401160627",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Cook","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"4066367","tyler-cook","CLE","ORL","401160627",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"B. Knight","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"6448","brandon-knight","CLE","ORL","401160627",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Prince","41","6","13","2","5","1","2","3","8","11","2","2","1","0","2","19","15","F","Played",TRUE,"2990962","taurean-prince","BKN","MIN","401160628",2019-10-23,TRUE,0,1,2020,"Regular-Season","L","Non-Playoff"
"J. Harris","39","5","9","4","6","0","0","0","4","4","2","0","1","2","3","1","14","F","Played",TRUE,"2528794","joe-harris","BKN","MIN","401160628",2019-10-23,TRUE,0,1,2020,"Regular-Season","L","Non-Playoff"
"J. Allen","36","3","6","0","0","0","4","3","6","9","1","1","5","0","4","11","6","C","Played",TRUE,"4066328","jarrett-allen","BKN","MIN","401160628",2019-10-23,TRUE,0,1,2020,"Regular-Season","L","Non-Playoff"
"K. Irving","38","17","33","7","14","9","10","2","6","8","7","0","1","0","4","18","50","G","Played",TRUE,"6442","kyrie-irving","BKN","MIN","401160628",2019-10-23,TRUE,0,1,2020,"Regular-Season","L","Non-Playoff"
"C. LeVert","37","9","19","1","4","1","4","0","5","5","4","3","0","5","3","9","20","G","Played",TRUE,"2991043","caris-levert","BKN","MIN","401160628",2019-10-23,TRUE,0,1,2020,"Regular-Season","L","Non-Playoff"
"R. Kurucs","7","0","1","0","0","0","0","0","2","2","0","0","0","1","2","-16","0","F","Played",TRUE,"4230548","rodions-kurucs","BKN","MIN","401160628",2019-10-23,TRUE,0,1,2020,"Regular-Season","L","Non-Playoff"
"D. Jordan","17","0","1","0","0","2","2","1","2","3","1","0","0","1","4","-12","2","C","Played",TRUE,"3442","deandre-jordan","BKN","MIN","401160628",2019-10-23,TRUE,0,1,2020,"Regular-Season","L","Non-Playoff"
"S. Dinwiddie","19","6","13","1","3","1","2","1","2","3","2","0","0","5","4","-7","14","G","Played",TRUE,"2580782","spencer-dinwiddie","BKN","MIN","401160628",2019-10-23,TRUE,0,1,2020,"Regular-Season","L","Non-Playoff"
"G. Temple","17","2","6","0","2","0","0","0","0","0","0","2","0","1","2","-15","4","G","Played",TRUE,"4023","garrett-temple","BKN","MIN","401160628",2019-10-23,TRUE,0,1,2020,"Regular-Season","L","Non-Playoff"
"D. Nwaba","13","0","0","0","0","1","2","0","3","3","0","0","1","1","2","-13","1","G","Played",TRUE,"3062744","david-nwaba","BKN","MIN","401160628",2019-10-23,TRUE,0,1,2020,"Regular-Season","L","Non-Playoff"
"W. Chandler","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-SUSPENDED BY LEAGUE",FALSE,"3194","wilson-chandler","BKN","MIN","401160628",2019-10-23,TRUE,0,1,2020,"Regular-Season","L","Non-Playoff"
"D. Musa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"4348696","dzanan-musa","BKN","MIN","401160628",2019-10-23,TRUE,0,1,2020,"Regular-Season","L","Non-Playoff"
"T. Pinson","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3138154","theo-pinson","BKN","MIN","401160628",2019-10-23,TRUE,0,1,2020,"Regular-Season","L","Non-Playoff"
"R. Covington","33","6","11","3","6","0","0","2","7","9","0","0","0","2","4","-11","15","F","Played",TRUE,"2490620","robert-covington","MIN","BKN","401160628",2019-10-23,FALSE,0,1,2020,"Regular-Season","W","Non-Playoff"
"T. Graham","35","4","13","0","3","1","1","2","4","6","4","1","0","0","2","-5","9","F","Played",TRUE,"2595231","treveon-graham","MIN","BKN","401160628",2019-10-23,FALSE,0,1,2020,"Regular-Season","W","Non-Playoff"
"A. Wiggins","36","10","27","0","4","1","2","5","3","8","0","0","0","1","4","-26","21","F","Played",TRUE,"3059319","andrew-wiggins","MIN","BKN","401160628",2019-10-23,FALSE,0,1,2020,"Regular-Season","W","Non-Playoff"
"K. Towns","39","11","22","7","11","7","8","1","13","14","3","3","3","3","5","-1","36","C","Played",TRUE,"3136195","karl-anthony-towns","MIN","BKN","401160628",2019-10-23,FALSE,0,1,2020,"Regular-Season","W","Non-Playoff"
"J. Teague","35","5","8","0","1","4","4","0","3","3","4","1","0","3","4","-7","14","G","Played",TRUE,"4015","jeff-teague","MIN","BKN","401160628",2019-10-23,FALSE,0,1,2020,"Regular-Season","W","Non-Playoff"
"N. Vonleh","14","1","3","0","2","0","0","0","4","4","1","2","0","1","1","2","2","F","Played",TRUE,"3078284","noah-vonleh","MIN","BKN","401160628",2019-10-23,FALSE,0,1,2020,"Regular-Season","W","Non-Playoff"
"J. Layman","23","4","7","2","4","0","0","0","2","2","1","0","1","0","1","8","10","F","Played",TRUE,"2982268","jake-layman","MIN","BKN","401160628",2019-10-23,FALSE,0,1,2020,"Regular-Season","W","Non-Playoff"
"J. Okogie","14","2","5","1","4","6","8","1","2","3","3","1","0","0","0","22","11","F","Played",TRUE,"4065663","josh-okogie","MIN","BKN","401160628",2019-10-23,FALSE,0,1,2020,"Regular-Season","W","Non-Playoff"
"J. Culver","16","2","5","0","2","0","0","1","1","2","0","1","0","2","0","6","4","F","Played",TRUE,"4277928","jarrett-culver","MIN","BKN","401160628",2019-10-23,FALSE,0,1,2020,"Regular-Season","W","Non-Playoff"
"S. Napier","21","1","7","0","6","3","5","0","1","1","7","0","0","1","1","17","5","G","Played",TRUE,"2530780","shabazz-napier","MIN","BKN","401160628",2019-10-23,FALSE,0,1,2020,"Regular-Season","W","Non-Playoff"
"G. Dieng","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"2534781","gorgui-dieng","MIN","BKN","401160628",2019-10-23,FALSE,0,1,2020,"Regular-Season","W","Non-Playoff"
"J. Bell","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"3064427","jordan-bell","MIN","BKN","401160628",2019-10-23,FALSE,0,1,2020,"Regular-Season","W","Non-Playoff"
"K. Martin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3133596","kelan-martin","MIN","BKN","401160628",2019-10-23,FALSE,0,1,2020,"Regular-Season","W","Non-Playoff"
"J. Winslow","37","10","21","1","2","6","9","2","5","7","7","1","1","3","2","22","27","F","Played",TRUE,"3135047","justise-winslow","MIA","MEM","401160629",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Leonard","19","0","2","0","2","0","0","0","3","3","0","1","0","0","4","-6","0","C","Played",TRUE,"6605","meyers-leonard","MIA","MEM","401160629",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"B. Adebayo","24","3","7","0","0","8","10","4","7","11","3","1","0","5","3","10","14","C","Played",TRUE,"4066261","bam-adebayo","MIA","MEM","401160629",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"T. Herro","34","6","14","1","2","1","1","0","8","8","1","2","0","1","2","10","14","G","Played",TRUE,"4395725","tyler-herro","MIA","MEM","401160629",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"K. Nunn","27","10","18","1","2","3","3","0","2","2","3","2","0","1","5","27","24","G","Played",TRUE,"3056247","kendrick-nunn","MIA","MEM","401160629",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"K. Olynyk","22","1","3","1","1","4","4","1","7","8","0","1","2","2","4","21","7","F","Played",TRUE,"2489663","kelly-olynyk","MIA","MEM","401160629",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"C. Silva","11","3","3","0","0","2","2","3","3","6","0","0","3","2","5","18","8","F","Played",TRUE,"3923253","chris-silva","MIA","MEM","401160629",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Macon","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","F","Played",TRUE,"4610145","daryl-macon","MIA","MEM","401160629",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Jones Jr.","16","2","3","0","0","0","0","1","0","1","0","0","0","1","5","4","4","F","Played",TRUE,"3936099","derrick-jones-jr","MIA","MEM","401160629",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"K. Okpala","1","0","0","0","0","0","0","0","1","1","0","0","0","1","0","-4","0","F","Played",TRUE,"4278521","kz-okpala","MIA","MEM","401160629",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"G. Dragic","25","4","9","2","4","9","10","0","3","3","3","1","2","4","1","0","19","G","Played",TRUE,"3423","goran-dragic","MIA","MEM","401160629",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Robinson","23","1","5","1","5","0","0","0","1","1","1","0","0","1","2","-3","3","G","Played",TRUE,"3157465","duncan-robinson","MIA","MEM","401160629",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Macon","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-4","0","G","Played",TRUE,"4066243","daryl-macon","MIA","MEM","401160629",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Butler","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-PERSONAL REASONS",FALSE,"6430","jimmy-butler","MIA","MEM","401160629",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Crowder","30","3","11","2","9","5","6","2","3","5","2","1","0","1","1","-9","13","F","Played",TRUE,"6581","jae-crowder","MEM","MIA","401160629",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Jackson Jr.","30","5","12","0","6","7","9","1","2","3","0","1","2","3","5","-11","17","F","Played",TRUE,"4277961","jaren-jackson-jr","MEM","MIA","401160629",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Valanciunas","16","3","7","0","2","1","2","0","1","1","1","1","1","3","5","-19","7","C","Played",TRUE,"6477","jonas-valanciunas","MEM","MIA","401160629",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Morant","25","6","12","0","1","2","4","0","4","4","4","1","1","6","4","-29","14","G","Played",TRUE,"4279888","ja-morant","MEM","MIA","401160629",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Brooks","18","3","7","1","2","0","0","0","5","5","1","1","1","2","5","-16","7","G","Played",TRUE,"3155526","dillon-brooks","MEM","MIA","401160629",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"B. Clarke","23","3","6","1","1","1","1","2","5","7","1","0","1","0","1","6","8","F","Played",TRUE,"3906665","brandon-clarke","MEM","MIA","401160629",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"B. Caboclo","5","1","4","0","1","0","0","1","2","3","0","0","1","1","0","-3","2","F","Played",TRUE,"3113297","bruno-caboclo","MEM","MIA","401160629",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"K. Anderson","21","2","4","0","1","0","0","3","5","8","0","1","0","1","2","-7","4","F","Played",TRUE,"2993874","kyle-anderson","MEM","MIA","401160629",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Jones","24","6","12","0","1","3","5","0","1","1","7","2","0","2","4","6","15","G","Played",TRUE,"3135046","tyus-jones","MEM","MIA","401160629",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"G. Allen","21","2","6","1","5","0","0","0","1","1","2","0","0","2","3","-17","5","G","Played",TRUE,"3135045","grayson-allen","MEM","MIA","401160629",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Melton","3","0","0","0","0","0","2","0","0","0","2","1","0","0","0","-2","0","G","Played",TRUE,"4066436","deanthony-melton","MEM","MIA","401160629",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"M. Guduric","24","4","8","0","3","1","1","0","2","2","2","0","0","3","1","6","9","G","Played",TRUE,"4230554","marko-guduric","MEM","MIA","401160629",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"S. Hill","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"2488958","solomon-hill","MEM","MIA","401160629",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Harris","38","6","11","2","5","1","2","1","14","15","4","2","0","4","3","16","15","F","Played",TRUE,"6440","tobias-harris","PHI","BOS","401160630",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"A. Horford","31","5","13","1","6","5","6","1","1","2","3","1","0","1","5","6","16","C","Played",TRUE,"3213","al-horford","PHI","BOS","401160630",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Embiid","23","5","14","1","4","4","8","4","9","13","3","0","3","0","5","16","15","C","Played",TRUE,"3059318","joel-embiid","PHI","BOS","401160630",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"B. Simmons","35","11","16","0","0","2","5","2","6","8","9","0","0","4","4","15","24","G","Played",TRUE,"3907387","ben-simmons","PHI","BOS","401160630",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Richardson","33","4","12","0","4","9","9","2","4","6","2","1","2","2","4","22","17","G","Played",TRUE,"2581190","josh-richardson","PHI","BOS","401160630",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Scott","16","2","7","0","3","2","2","1","5","6","1","0","0","0","2","3","6","F","Played",TRUE,"6622","mike-scott","PHI","BOS","401160630",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Ennis III","17","0","3","0","2","3","4","1","5","6","0","0","0","3","5","-12","3","F","Played",TRUE,"2579321","james-ennis-iii","PHI","BOS","401160630",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"K. O'Quinn","4","2","2","1","1","0","0","0","1","1","0","0","0","0","0","-2","5","C","Played",TRUE,"6615","kyle-oquinn","PHI","BOS","401160630",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"R. Neto","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","G","Played",TRUE,"2968361","raul-neto","PHI","BOS","401160630",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Thybulle","22","1","5","1","3","0","0","0","1","1","1","2","2","1","5","5","3","G","Played",TRUE,"3907498","matisse-thybulle","PHI","BOS","401160630",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"S. Milton","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","0","G","Played",TRUE,"3915195","shake-milton","PHI","BOS","401160630",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"F. Korkmaz","19","1","2","1","1","0","0","0","4","4","0","0","0","0","1","3","3","G","Played",TRUE,"3929325","furkan-korkmaz","PHI","BOS","401160630",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"T. Burke","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"2579260","trey-burke","PHI","BOS","401160630",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"G. Hayward","35","8","15","0","0","9","11","0","5","5","2","0","0","1","4","-11","25","F","Played",TRUE,"4249","gordon-hayward","BOS","PHI","401160630",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Tatum","37","8","22","4","8","1","3","1","9","10","2","2","0","4","2","-4","21","F","Played",TRUE,"4065648","jayson-tatum","BOS","PHI","401160630",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"E. Kanter","25","5","8","0","1","2","7","3","3","6","2","0","0","0","3","-12","12","C","Played",TRUE,"6447","enes-kanter","BOS","PHI","401160630",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"K. Walker","34","4","18","1","6","3","4","2","0","2","2","0","0","3","4","-16","12","G","Played",TRUE,"6479","kemba-walker","BOS","PHI","401160630",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Brown","21","3","6","1","2","1","3","0","7","7","0","1","0","1","5","-12","8","G","Played",TRUE,"3917376","jaylen-brown","BOS","PHI","401160630",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"S. Ojeleye","10","0","1","0","1","0","0","0","1","1","0","0","0","0","0","-1","0","F","Played",TRUE,"3056602","semi-ojeleye","BOS","PHI","401160630",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"G. Williams","7","0","1","0","0","0","0","0","1","1","0","0","0","0","2","0","0","F","Played",TRUE,"4066218","grant-williams","BOS","PHI","401160630",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Theis","10","0","1","0","1","3","4","1","0","1","0","0","1","0","1","-7","3","C","Played",TRUE,"2451037","daniel-theis","BOS","PHI","401160630",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"R. Williams III","11","2","4","0","0","1","2","1","2","3","1","1","1","0","4","7","5","C","Played",TRUE,"4066211","robert-williams-iii","BOS","PHI","401160630",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"B. Wanamaker","6","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","G","Played",TRUE,"6507","brad-wanamaker","BOS","PHI","401160630",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"M. Smart","33","2","7","0","4","0","0","1","3","4","8","0","0","1","4","-13","4","G","Played",TRUE,"2990992","marcus-smart","BOS","PHI","401160630",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"C. Edwards","11","1","5","1","3","0","0","1","0","1","0","0","0","0","0","-1","3","G","Played",TRUE,"4066407","carsen-edwards","BOS","PHI","401160630",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"V. Poirier","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"4237215","vincent-poirier","BOS","PHI","401160630",2019-10-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"M. Kleber","24","0","1","0","1","0","0","1","7","8","1","0","3","3","4","-3","0","F","Played",TRUE,"2960236","maxi-kleber","DAL","WSH","401160631",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"K. Porzingis","29","7","16","3","7","6","7","0","4","4","2","1","1","4","2","3","23","C","Played",TRUE,"3102531","kristaps-porzingis","DAL","WSH","401160631",2019-10-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
