"Players","MIN","FG_Made","FG_Att","THREES_Made","THREES_Att","FT_Made","FT_Att","OREB","DREB","REB","AST","STL","BLK","TO","PF","PLUS_MINUS","PTS","Position","Reason_For_Benching","Played","Player_Id","Player_Id_Str","Team","Opponent","Game_Id","Date","Home","Neutral","OT_Rounds","Season","Season_Type","Result","Playoff_Round"
"R. Lopez","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"3447","robin-lopez","CHI","CHA","401070748",2018-10-26,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"N. Vonleh","22","2","4","1","1","2","2","1","4","5","4","2","1","1","3","-6","7","F","Played",TRUE,"3078284","noah-vonleh","NY","GS","401070749",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"T. Hardaway Jr.","35","9","21","4","12","2","3","0","2","2","4","0","0","3","3","-15","24","F","Played",TRUE,"2528210","tim-hardaway-jr","NY","GS","401070749",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"M. Robinson","29","3","5","0","0","1","2","4","2","6","0","2","0","1","2","-12","7","C","Played",TRUE,"4351852","mitchell-robinson","NY","GS","401070749",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"F. Ntilikina","26","6","11","3","7","2","2","0","1","1","2","1","0","3","2","-12","17","G","Played",TRUE,"4230547","frank-ntilikina","NY","GS","401070749",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Dotson","30","5","12","2","6","0","0","2","5","7","0","1","0","1","1","-8","12","G","Played",TRUE,"2991149","damyean-dotson","NY","GS","401070749",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"L. Thomas","19","1","4","0","2","0","0","0","1","1","1","0","0","1","2","-12","2","F","Played",TRUE,"6485","lance-thomas","NY","GS","401070749",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"M. Hezonja","18","3","9","0","4","0","0","0","3","3","2","0","0","1","0","-16","6","F","Played",TRUE,"2995706","mario-hezonja","NY","GS","401070749",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"E. Kanter","20","4","9","0","0","0","0","4","9","13","2","0","0","3","4","-17","8","C","Played",TRUE,"6447","enes-kanter","NY","GS","401070749",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"L. Kornet","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-7","0","C","Played",TRUE,"3064560","luke-kornet","NY","GS","401070749",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"T. Burke","22","5","12","3","7","2","3","0","2","2","2","0","0","2","1","-16","15","G","Played",TRUE,"2579260","trey-burke","NY","GS","401070749",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"A. Trier","16","1","3","0","0","0","0","0","0","0","0","0","0","3","0","-19","2","G","Played",TRUE,"3907525","allonzo-trier","NY","GS","401070749",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"R. Baker","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"2580349","ron-baker","NY","GS","401070749",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"K. Durant","36","17","24","5","9","2","2","1","8","9","5","0","0","3","0","17","41","F","Played",TRUE,"3202","kevin-durant","GS","NY","401070749",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"D. Green","32","7","8","2","3","2","2","1","3","4","6","3","1","4","4","12","18","F","Played",TRUE,"6589","draymond-green","GS","NY","401070749",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"D. Jones","14","1","1","0","0","0","2","0","0","0","3","2","2","0","0","-3","2","C","Played",TRUE,"3064559","damian-jones","GS","NY","401070749",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"S. Curry","33","10","18","6","11","3","3","1","3","4","2","1","0","3","2","3","29","G","Played",TRUE,"3975","stephen-curry","GS","NY","401070749",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"K. Thompson","34","6","18","0","4","0","0","0","4","4","3","1","0","2","2","8","12","G","Played",TRUE,"6475","klay-thompson","GS","NY","401070749",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"K. Looney","15","3","3","0","0","3","3","1","1","2","2","0","0","1","1","12","9","F","Played",TRUE,"3155535","kevon-looney","GS","NY","401070749",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. Jerebko","19","3","7","2","4","0","0","0","7","7","0","0","0","0","4","34","8","F","Played",TRUE,"3998","jonas-jerebko","GS","NY","401070749",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. Bell","11","0","0","0","0","0","0","0","2","2","0","2","1","1","0","4","0","F","Played",TRUE,"3064427","jordan-bell","GS","NY","401070749",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"A. Iguodala","24","1","2","0","0","0","0","0","3","3","2","0","2","0","2","10","2","F","Played",TRUE,"2386","andre-iguodala","GS","NY","401070749",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"A. McKinnie","9","3","4","1","1","0","0","2","0","2","0","0","0","0","1","26","7","F","Played",TRUE,"2530923","alfonzo-mckinnie","GS","NY","401070749",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"Q. Cook","2","0","1","0","1","0","0","0","1","1","0","0","0","0","0","7","0","G","Played",TRUE,"2566745","quinn-cook","GS","NY","401070749",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"S. Livingston","9","0","1","0","0","0","0","0","1","1","1","1","0","0","0","3","0","G","Played",TRUE,"2393","shaun-livingston","GS","NY","401070749",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. Evans","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","7","0","G","Played",TRUE,"3934621","jacob-evans","GS","NY","401070749",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"D. Cousins","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-LEFT ACHILLES REHAB",FALSE,"4258","demarcus-cousins","GS","NY","401070749",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"P. Siakam","37","4","8","0","2","2","2","1","6","7","3","1","0","3","3","11","10","F","Played",TRUE,"3149673","pascal-siakam","TOR","DAL","401070750",2018-10-26,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"D. Green","30","4","8","4","7","3","3","2","6","8","0","1","1","0","3","4","15","F","Played",TRUE,"3988","danny-green","TOR","DAL","401070750",2018-10-26,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"K. Leonard","35","7","16","1","3","6","6","1","8","9","5","3","1","0","0","5","21","F","Played",TRUE,"6450","kawhi-leonard","TOR","DAL","401070750",2018-10-26,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. Valanciunas","22","7","16","0","1","3","4","5","3","8","1","1","0","1","4","12","17","C","Played",TRUE,"6477","jonas-valanciunas","TOR","DAL","401070750",2018-10-26,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"K. Lowry","36","8","14","3","6","1","2","0","4","4","12","0","1","0","2","6","20","G","Played",TRUE,"3012","kyle-lowry","TOR","DAL","401070750",2018-10-26,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"S. Ibaka","26","5","13","0","3","1","1","2","6","8","1","0","2","5","2","-3","11","C","Played",TRUE,"3439","serge-ibaka","TOR","DAL","401070750",2018-10-26,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"C.J. Miles","11","4","6","2","2","0","0","0","2","2","0","1","0","1","4","-5","10","G","Played",TRUE,"2778","cj-miles","TOR","DAL","401070750",2018-10-26,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"N. Powell","19","1","1","0","0","0","0","0","2","2","0","1","0","1","1","8","2","G","Played",TRUE,"2595516","norman-powell","TOR","DAL","401070750",2018-10-26,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"L. Brown","15","4","8","1","2","0","0","0","1","1","1","2","0","1","2","5","9","G","Played",TRUE,"2528787","lorenzo-brown","TOR","DAL","401070750",2018-10-26,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"M. Richardson","8","0","1","0","1","1","2","1","0","1","0","0","0","0","1","2","1","G","Played",TRUE,"3934663","malachi-richardson","TOR","DAL","401070750",2018-10-26,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"G. Monroe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"4260","greg-monroe","TOR","DAL","401070750",2018-10-26,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"H. Barnes","28","5","17","1","5","3","5","1","5","6","3","0","1","1","2","-24","14","F","Played",TRUE,"6578","harrison-barnes","DAL","TOR","401070750",2018-10-26,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Jordan","34","5","10","0","0","8","9","5","10","15","5","0","1","2","1","0","18","C","Played",TRUE,"3442","deandre-jordan","DAL","TOR","401070750",2018-10-26,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Brunson","30","3","11","2","4","0","0","0","3","3","4","1","0","2","2","-3","8","G","Played",TRUE,"3934672","jalen-brunson","DAL","TOR","401070750",2018-10-26,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"L. Doncic","35","7","14","4","6","4","4","1","4","5","4","0","0","3","1","0","22","G","Played",TRUE,"3945274","luka-doncic","DAL","TOR","401070750",2018-10-26,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"W. Matthews","32","9","15","3","8","0","0","0","0","0","1","0","0","2","4","-8","21","G","Played",TRUE,"4032","wesley-matthews","DAL","TOR","401070750",2018-10-26,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Finney-Smith","20","2","6","1","2","0","0","1","2","3","1","1","0","0","4","2","5","F","Played",TRUE,"2578185","dorian-finney-smith","DAL","TOR","401070750",2018-10-26,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"M. Kleber","30","2","6","1","4","3","4","1","7","8","1","2","4","0","0","-1","8","F","Played",TRUE,"2960236","maxi-kleber","DAL","TOR","401070750",2018-10-26,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Powell","15","2","2","0","0","0","0","0","2","2","0","2","0","2","3","-9","4","C","Played",TRUE,"2531367","dwight-powell","DAL","TOR","401070750",2018-10-26,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Macon","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","G","Played",TRUE,"4066243","daryl-macon","DAL","TOR","401070750",2018-10-26,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J.J. Barea","16","3","11","0","1","1","2","1","1","2","3","0","0","2","0","-5","7","G","Played",TRUE,"3055","jj-barea","DAL","TOR","401070750",2018-10-26,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"S. Mejri","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"2968458","salah-mejri","DAL","TOR","401070750",2018-10-26,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Smith Jr.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-RIGHT ANKLE SPRAIN",FALSE,"4065697","dennis-smith-jr","DAL","TOR","401070750",2018-10-26,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"R. Broekhoff","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"2489693","ryan-broekhoff","DAL","TOR","401070750",2018-10-26,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"C. Anthony","34","8","18","6","10","2","3","1","1","2","0","1","2","0","5","-17","24","F","Played",TRUE,"1975","carmelo-anthony","HOU","LAC","401070751",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"P.J. Tucker","34","5","12","2","6","0","0","5","1","6","3","3","1","1","1","-17","12","F","Played",TRUE,"3033","pj-tucker","HOU","LAC","401070751",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"C. Capela","34","6","10","0","0","2","2","8","7","15","1","2","1","1","2","-12","14","C","Played",TRUE,"3102529","clint-capela","HOU","LAC","401070751",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"C. Paul","34","3","13","0","2","6","6","1","5","6","8","2","0","5","3","-26","12","G","Played",TRUE,"2779","chris-paul","HOU","LAC","401070751",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"E. Gordon","33","3","14","1","6","3","3","0","4","4","1","1","2","3","2","-16","10","G","Played",TRUE,"3431","eric-gordon","HOU","LAC","401070751",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"G. Clark","12","2","5","2","5","0","0","0","2","2","0","0","0","0","2","-4","6","F","Played",TRUE,"3132042","gary-clark","HOU","LAC","401070751",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"I. Hartenstein","13","1","4","0","2","4","4","1","0","1","3","0","1","0","4","3","6","C","Played",TRUE,"4222252","isaiah-hartenstein","HOU","LAC","401070751",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"M. Carter-Williams","22","3","8","0","1","4","6","0","1","1","4","2","0","1","3","-6","10","G","Played",TRUE,"2596108","michael-carter-williams","HOU","LAC","401070751",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"G. Green","23","7","14","4","9","1","1","0","5","5","1","0","0","2","5","-5","19","G","Played",TRUE,"2761","gerald-green","HOU","LAC","401070751",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"M. Chriss","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-LEFT ANKLE",FALSE,"3907487","marquese-chriss","HOU","LAC","401070751",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"Z. Qi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-LEFT KNEE SPRAIN",FALSE,"3892894","zhou-qi","HOU","LAC","401070751",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Gallinari","21","4","5","1","2","7","7","0","5","5","1","0","1","1","1","3","16","F","Played",TRUE,"3428","danilo-gallinari","LAC","HOU","401070751",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"T. Harris","27","5","14","2","3","3","3","0","9","9","1","0","1","2","0","12","15","F","Played",TRUE,"6440","tobias-harris","LAC","HOU","401070751",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"M. Gortat","16","0","1","0","0","0","0","2","4","6","1","0","0","3","2","0","0","C","Played",TRUE,"2758","marcin-gortat","LAC","HOU","401070751",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"P. Beverley","17","1","3","1","3","0","0","1","1","2","2","0","0","1","4","7","3","G","Played",TRUE,"3964","patrick-beverley","LAC","HOU","401070751",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"A. Bradley","25","6","10","1","3","1","1","0","3","3","0","1","0","2","3","10","14","G","Played",TRUE,"4240","avery-bradley","LAC","HOU","401070751",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"M. Scott","19","3","7","0","2","0","0","0","1","1","2","2","0","0","3","10","6","F","Played",TRUE,"6622","mike-scott","LAC","HOU","401070751",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"B. Marjanovic","4","1","2","0","0","1","2","1","2","3","0","1","0","0","0","-7","3","C","Played",TRUE,"4376","boban-marjanovic","LAC","HOU","401070751",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"M. Harrell","28","8","13","0","0","14","15","0","6","6","1","2","2","1","2","27","30","C","Played",TRUE,"2991055","montrezl-harrell","LAC","HOU","401070751",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"L. Williams","26","7","9","3","4","6","6","0","1","1","3","0","0","3","0","20","23","G","Played",TRUE,"2799","lou-williams","LAC","HOU","401070751",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"T. Wallace","4","1","1","0","0","0","0","0","0","0","0","0","0","0","1","-6","2","G","Played",TRUE,"3002137","tyrone-wallace","LAC","HOU","401070751",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. Robinson","5","1","3","1","2","0","0","0","0","0","0","0","0","0","2","-8","3","G","Played",TRUE,"3943606","jerome-robinson","LAC","HOU","401070751",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"S. Gilgeous-Alexander","31","3","7","1","1","3","4","0","1","1","1","2","0","0","1","13","10","G","Played",TRUE,"4278073","shai-gilgeous-alexander","LAC","HOU","401070751",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"M. Teodosic","17","3","4","2","3","0","0","1","6","7","5","0","0","2","2","19","8","G","Played",TRUE,"4192","milos-teodosic","LAC","HOU","401070751",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. Butler","24","2","11","0","4","0","0","0","5","5","2","2","1","0","1","-23","4","F","Played",TRUE,"6430","jimmy-butler","MIN","MIL","401070752",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"T. Gibson","19","4","9","0","1","3","5","5","2","7","1","1","2","1","4","-15","11","C","Played",TRUE,"3986","taj-gibson","MIN","MIL","401070752",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"K. Towns","27","7","16","2","5","0","0","3","4","7","1","1","2","1","3","-23","16","C","Played",TRUE,"3136195","karl-anthony-towns","MIN","MIL","401070752",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Teague","22","2","10","0","5","0","1","0","2","2","4","0","0","2","2","-24","4","G","Played",TRUE,"4015","jeff-teague","MIN","MIL","401070752",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Okogie","29","2","10","0","5","0","0","2","2","4","1","1","0","0","0","-27","4","G","Played",TRUE,"4065663","josh-okogie","MIN","MIL","401070752",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"L. Deng","12","2","7","0","3","0","0","3","2","5","0","0","1","0","0","0","4","F","Played",TRUE,"2429","luol-deng","MIN","MIL","401070752",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"A. Tolliver","25","4","9","3","7","0","0","1","5","6","3","0","0","2","1","-15","11","F","Played",TRUE,"3276","anthony-tolliver","MIN","MIL","401070752",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"K. Bates-Diop","6","0","1","0","0","0","0","0","1","1","0","0","0","0","0","-2","0","F","Played",TRUE,"3136779","keita-bates-diop","MIN","MIL","401070752",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"G. Dieng","15","2","8","0","1","2","2","3","4","7","1","1","0","0","1","-5","6","C","Played",TRUE,"2534781","gorgui-dieng","MIN","MIL","401070752",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Rose","27","5","13","1","3","3","5","0","3","3","2","2","0","0","1","-10","14","G","Played",TRUE,"3456","derrick-rose","MIN","MIL","401070752",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"T. Jones","26","4","13","2","4","2","2","0","2","2","4","2","0","1","1","-6","12","G","Played",TRUE,"3135046","tyus-jones","MIN","MIL","401070752",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"C.J. Williams","4","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","G","Played",TRUE,"2325499","cj-williams","MIN","MIL","401070752",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Nunnally","4","2","4","2","4","3","3","0","0","0","0","0","0","0","0","0","9","G","Played",TRUE,"2326411","james-nunnally","MIN","MIL","401070752",2018-10-26,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"G. Antetokounmpo","23","5","9","0","1","5","6","0","12","12","6","0","2","4","4","15","15","F","Played",TRUE,"3032977","giannis-antetokounmpo","MIL","MIN","401070752",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"K. Middleton","25","6","10","4","7","0","0","0","4","4","1","2","1","2","2","17","16","F","Played",TRUE,"6609","khris-middleton","MIL","MIN","401070752",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"B. Lopez","24","4","9","3","7","0","0","0","3","3","1","0","1","1","2","24","11","C","Played",TRUE,"3448","brook-lopez","MIL","MIN","401070752",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"M. Brogdon","25","6","8","1","2","0","0","0","2","2","3","0","0","2","2","25","13","G","Played",TRUE,"2566769","malcolm-brogdon","MIL","MIN","401070752",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"E. Bledsoe","21","3","6","0","1","0","1","0","6","6","9","0","0","4","3","21","6","G","Played",TRUE,"4238","eric-bledsoe","MIL","MIN","401070752",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"E. Ilyasova","20","6","10","2","5","2","2","2","1","3","1","2","1","0","1","13","16","F","Played",TRUE,"2767","ersan-ilyasova","MIL","MIN","401070752",2018-10-26,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
